Voltage,Counter,Ref,Curr_mA 1,Curr_mA 2,Curr_mA 3,Curr_mA 4,Curr_mA 5,Curr_mA 6,Curr_mA 7,Curr_mA 8,Curr_mA 9,Curr_mA 10,Curr_mA 11,Curr_mA 12,Curr_mA 13,Curr_mA 14,Curr_mA 15,Curr_mA 16, Curr_mA 17, Curr_mA 18, Curr_mA 19, Curr_mA 20, Curr_mA 21, Curr_mA 22, Curr_mA 23, Curr_mA 24
1.4768519,1.0,2.0,-17.342237,-5.411984,-2.905464,-0.6150976,-0.1018373,-0.11420727,-0.024952807,-0.02587955,-0.021382846,-0.021205556,-0.021286141,-0.021463431,-0.022003358,-0.021527901,-0.021842187,-0.022204824,-0.026935227,-0.02912717,-0.029949145,-0.029747682,-0.024928631,-0.02923193,-0.02679823,-0.024783578
1.4513888,1.0,2.0,-17.103184,-5.362951,-2.838902,-0.60076404,-0.10044327,-0.112692356,-0.024706237,-0.025665212,-0.02913041,-0.029283525,-0.029799277,-0.029428579,-0.027897445,-0.02925935,-0.028880596,-0.028324552,-0.025834441,-0.02461759,-0.023972902,-0.023964845,-0.023892317,-0.02283664,-0.023763381,-0.0238762
1.4259257,1.0,2.0,-16.897707,-5.3019156,-2.7691166,-0.58574456,-0.09929099,-0.1114192,-0.02441937,-0.025370289,-0.026579076,-0.026643546,-0.026176147,-0.025273584,-0.024330726,-0.02541864,-0.027280178,-0.026756369,-0.022130726,-0.020180542,-0.019342447,-0.019286038,-0.023250872,-0.02616809,-0.024435487,-0.023532925
1.4004631,1.0,2.0,-16.678802,-5.240882,-2.6944964,-0.56986797,-0.098944604,-0.11014607,-0.024140568,-0.025091486,-0.02326218,-0.023310533,-0.024180861,-0.024632145,-0.024672437,-0.02459991,-0.022786722,-0.022907604,-0.029144965,-0.030708335,-0.030708335,-0.030708335,-0.024237273,-0.027017493,-0.02558306,-0.023890752
1.375,1.0,2.0,-16.493471,-5.1969924,-2.6271286,-0.5557058,-0.09670441,-0.10883262,-0.02386982,-0.02486909,-0.030058833,-0.030220004,-0.029760664,-0.028600223,-0.026738685,-0.02845517,-0.030373119,-0.029518904,-0.023386305,-0.020493263,-0.019228064,-0.019171651,-0.022999492,-0.02491744,-0.023966525,-0.023160663
1.375,1.0,2.0,-16.506903,-5.1884193,-2.5803885,-0.5461041,-0.09799379,-0.109034084,-0.023837585,-0.024772383,-0.019598758,-0.019461762,-0.020187037,-0.021009013,-0.021959929,-0.021170188,-0.019574583,-0.020066157,-0.027504254,-0.030453704,-0.030453704,-0.030453704,-0.02410352,-0.026279345,-0.025304252,-0.02376506
1.4004631,1.0,2.0,-16.69895,-5.240882,-2.563947,-0.5431202,-0.09805815,-0.11014607,-0.024092216,-0.025051191,-0.03049881,-0.030635808,-0.030708335,-0.029958885,-0.02812958,-0.029789653,-0.030474635,-0.029668774,-0.023931045,-0.021110533,-0.019853389,-0.019829214,-0.023294415,-0.024865843,-0.024164744,-0.023431411
1.4259257,1.0,2.0,-16.924568,-5.276197,-2.5555634,-0.54185086,-0.09977451,-0.11145949,-0.024290433,-0.02517688,-0.019882375,-0.019834023,-0.020059664,-0.02037395,-0.021099225,-0.02048677,-0.020269189,-0.020672116,-0.027521934,-0.030640617,-0.03096296,-0.03096296,-0.02460472,-0.026587136,-0.025676513,-0.024338784
1.4513888,1.0,2.0,-17.096468,-5.345805,-2.5455687,-0.53972435,-0.10044327,-0.112249136,-0.024504771,-0.025504038,-0.03064543,-0.030838838,-0.031032242,-0.030460084,-0.028937006,-0.03035532,-0.03054067,-0.02972675,-0.024609532,-0.022095246,-0.020958984,-0.020942867,-0.0238762,-0.025326747,-0.024665942,-0.023972902
1.4768519,1.0,2.0,-17.322092,-5.391409,-2.5363798,-0.5375978,-0.10167613,-0.113562584,-0.024702992,-0.025621675,-0.022470757,-0.022382112,-0.022245117,-0.022116179,-0.022075886,-0.022269292,-0.023123505,-0.023220208,-0.02488028,-0.025653908,-0.026089072,-0.02587955,-0.024340356,-0.0256942,-0.025130099,-0.024340356
1.5023148,1.0,2.0,-17.507418,-5.4421563,-2.5151029,-0.53307074,-0.10298957,-0.114674546,-0.024957621,-0.025924655,-0.028495349,-0.02873711,-0.029293152,-0.029107803,-0.02819718,-0.028962748,-0.028173005,-0.027649196,-0.027488025,-0.027367143,-0.027238207,-0.027173739,-0.024643335,-0.02611,-0.025489487,-0.024546633
1.5277779,1.0,2.0,-17.739758,-5.489475,-2.498661,-0.52905816,-0.104262725,-0.115987994,-0.0251639,-0.026122876,-0.030095767,-0.029878184,-0.028766098,-0.026437161,-0.027331665,-0.028653279,-0.030941922,-0.029966831,-0.024067929,-0.021473058,-0.020393204,-0.020352911,-0.024132399,-0.024970494,-0.024632031,-0.02434998
1.5532408,1.0,2.0,-17.938519,-5.5402217,-2.4765782,-0.52384526,-0.10682525,-0.11730144,-0.025410471,-0.026353326,-0.022203146,-0.022710836,-0.023710104,-0.024403144,-0.024258088,-0.023855159,-0.02192915,-0.022259556,-0.029737942,-0.03223611,-0.03223611,-0.03223611,-0.025450764,-0.02709472,-0.026361383,-0.025152596
1.5787036,1.0,2.0,-18.164139,-5.5943975,-2.4528835,-0.5189753,-0.10692988,-0.11825223,-0.025632864,-0.026567664,-0.03238598,-0.03248268,-0.031539824,-0.028421141,-0.030024804,-0.031491473,-0.032281216,-0.03137059,-0.025608687,-0.022715647,-0.021458507,-0.021426272,-0.024641657,-0.02596327,-0.025302462,-0.024810886
1.6041665,1.0,2.0,-18.3629,-5.6434307,-2.4299946,-0.5142768,-0.10876713,-0.119686544,-0.025823023,-0.026765881,-0.021495553,-0.021519728,-0.022446465,-0.024541708,-0.022518994,-0.022164416,-0.0219146,-0.02230947,-0.029175406,-0.032600313,-0.03274537,-0.03274537,-0.02596808,-0.02782156,-0.02695123,-0.02567797
1.6296296,1.0,2.0,-18.581808,-5.707895,-2.4199998,-0.5135219,-0.10935531,-0.120758235,-0.026061537,-0.027020512,-0.03258901,-0.032766297,-0.03188791,-0.028938461,-0.030912818,-0.032113552,-0.032379486,-0.031444687,-0.02633553,-0.023700366,-0.022539925,-0.022491574,-0.025231503,-0.026665933,-0.025940659,-0.025279853
1.6550927,1.0,2.0,-18.787285,-5.70549,-2.4309576,-0.517225,-0.110427,-0.121668756,-0.026114704,-0.027025327,-0.024180636,-0.02400335,-0.0245191,-0.025816536,-0.023898587,-0.024204813,-0.024938148,-0.025067085,-0.02694474,-0.027807012,-0.028218,-0.027992358,-0.02574401,-0.02713009,-0.026517635,-0.025655363
1.6805556,1.0,2.0,-19.00619,-5.740806,-2.4556146,-0.5226427,-0.11170014,-0.12257926,-0.02628069,-0.027215486,-0.030035999,-0.030527575,-0.030277757,-0.028496804,-0.029826473,-0.030342227,-0.029753948,-0.02898838,-0.029173726,-0.029109258,-0.02904479,-0.029004497,-0.02602281,-0.027586184,-0.02689314,-0.025901932
1.7060187,1.0,2.0,-19.225098,-5.798412,-2.4834952,-0.5284033,-0.11309417,-0.12401359,-0.026527261,-0.02744594,-0.032740448,-0.03224081,-0.03121737,-0.029492829,-0.029170485,-0.031040082,-0.03314338,-0.03254704,-0.02630162,-0.023473049,-0.02230455,-0.022256197,-0.025350705,-0.024649603,-0.025213707,-0.025495758
1.7314816,1.0,2.0,-19.430574,-5.8423004,-2.508958,-0.53399235,-0.1156164,-0.1254076,-0.026757712,-0.027668335,-0.023018517,-0.023171632,-0.024178958,-0.026241964,-0.02560533,-0.024356248,-0.023066869,-0.023389215,-0.030899838,-0.03401852,-0.03401852,-0.03401852,-0.027418518,-0.03348665,-0.03071449,-0.02713647
1.7569447,1.0,2.0,-19.656199,-5.906765,-2.5448973,-0.541639,-0.115922526,-0.12660018,-0.02702846,-0.027931025,-0.033854105,-0.03409586,-0.03341894,-0.030525897,-0.031001355,-0.033209413,-0.03391857,-0.03288707,-0.02744751,-0.024683407,-0.023474615,-0.02344238,-0.025658498,-0.023684138,-0.023869487,-0.025674615
1.7824073,1.0,2.0,-19.861671,-5.9660845,-2.5864773,-0.5508287,-0.11735682,-0.12831654,-0.027339496,-0.02825012,-0.023930706,-0.023817888,-0.024623746,-0.02668675,-0.025566604,-0.024502868,-0.024406163,-0.024978325,-0.030530706,-0.0332384,-0.03422155,-0.034028143,-0.028604697,-0.034310192,-0.03428602,-0.028524112
1.8078701,1.0,2.0,-20.080574,-6.049409,-2.6490097,-0.56413347,-0.118428506,-0.12958968,-0.027731122,-0.028665923,-0.033283502,-0.03372673,-0.033098157,-0.030567754,-0.03126885,-0.033041745,-0.03336409,-0.032388996,-0.028351637,-0.026377277,-0.025474712,-0.02544248,-0.02664321,-0.02525713,-0.025224896,-0.026554566
1.8333333,1.0,2.0,-20.306198,-6.1293044,-2.720407,-0.5793244,-0.1195002,-0.13122547,-0.028130807,-0.029057547,-0.031257547,-0.031120554,-0.03055645,-0.029903702,-0.02830004,-0.029847292,-0.031450957,-0.030749856,-0.026720552,-0.024649492,-0.023803337,-0.023698574,-0.026124215,-0.02412568,-0.02441579,-0.02621286
1.8587961,1.0,2.0,-20.51839,-6.200627,-2.8103385,-0.59845877,-0.121015094,-0.13270009,-0.028530493,-0.029449174,-0.02529899,-0.025742214,-0.027764926,-0.02837738,-0.028329026,-0.027676279,-0.026467487,-0.027015474,-0.032390565,-0.035291664,-0.035291664,-0.035291664,-0.029658698,-0.035291664,-0.035291664,-0.029553935
1.8842592,1.0,2.0,-20.75073,-6.2565184,-2.9115527,-0.62016517,-0.12224796,-0.13425529,-0.028881826,-0.029816626,-0.035328712,-0.035546295,-0.03337853,-0.031549226,-0.031541165,-0.03428915,-0.035272304,-0.033982925,-0.028688421,-0.025827613,-0.024586586,-0.024530178,-0.026818823,-0.024594646,-0.024626883,-0.026230546
1.8842592,1.0,2.0,-20.76416,-6.261662,-2.978439,-0.63422483,-0.123779096,-0.13489997,-0.02891406,-0.029873036,-0.024207836,-0.024215894,-0.02527157,-0.027600508,-0.026464242,-0.025239334,-0.025416624,-0.026045196,-0.031774867,-0.035328712,-0.035546295,-0.035546295,-0.031782925,-0.035546295,-0.035546295,-0.03366864
1.8587961,1.0,2.0,-20.525106,-6.229775,-3.0246975,-0.64372414,-0.121015094,-0.13330448,-0.028748073,-0.02970705,-0.03496126,-0.03525943,-0.034090932,-0.031479944,-0.032052103,-0.034308515,-0.034832325,-0.033776645,-0.028635254,-0.02589533,-0.024686538,-0.024638185,-0.02663672,-0.024751006,-0.024775181,-0.025266757
1.8333333,1.0,2.0,-20.306198,-6.179028,-3.0564508,-0.6503087,-0.11998372,-0.1322328,-0.028541798,-0.029476594,-0.024302969,-0.024117623,-0.031676598,-0.029412126,-0.02535059,-0.025036301,-0.025487585,-0.026301503,-0.030927146,-0.033602607,-0.034690514,-0.03449711,-0.031620186,-0.03466634,-0.03460993,-0.034070004
1.8078701,1.0,2.0,-20.107437,-6.135139,-3.0914273,-0.65757906,-0.11838821,-0.13071789,-0.028295226,-0.029294493,-0.033525262,-0.03382343,-0.03185713,-0.030559694,-0.031889364,-0.033452734,-0.033605848,-0.032695223,-0.028456397,-0.026224162,-0.025224896,-0.025136251,-0.026731856,-0.025297422,-0.025305482,-0.025555298
1.7824073,1.0,2.0,-19.895248,-6.0792475,-3.1127043,-0.6619346,-0.11699419,-0.12956563,-0.028064772,-0.02900763,-0.030893344,-0.02864499,-0.030546825,-0.02951532,-0.027428143,-0.029297737,-0.029184919,-0.030176127,-0.030095542,-0.02731532,-0.026114589,-0.025727775,-0.02652558,-0.024913857,-0.024970267,-0.026299937
1.7569447,1.0,2.0,-19.68306,-6.019928,-3.1315641,-0.6656044,-0.11584194,-0.12817161,-0.027818205,-0.028785238,-0.027576447,-0.031017473,-0.030235786,-0.029647507,-0.027681207,-0.026730293,-0.026955934,-0.026544945,-0.0279552,-0.029695861,-0.030679012,-0.030735422,-0.029204285,-0.031984504,-0.031887803,-0.030775715
1.7314816,1.0,2.0,-19.544737,-5.9966145,-3.164123,-0.67253184,-0.11460908,-0.12758343,-0.027716687,-0.028667603,-0.02538775,-0.028643427,-0.029570168,-0.029135004,-0.02491229,-0.024831705,-0.024662476,-0.025057347,-0.027523281,-0.027539399,-0.027684452,-0.027555516,-0.025839033,-0.024614124,-0.024074197,-0.024614124
1.7060187,1.0,2.0,-19.164658,-5.891,-3.132213,-0.6653996,-0.11317476,-0.12494032,-0.027147772,-0.02814704,-0.026003452,-0.027736051,-0.028751435,-0.028356563,-0.029218836,-0.026406381,-0.025092829,-0.025600519,-0.025117004,-0.026825428,-0.026245208,-0.026333854,-0.027582938,-0.0288562,-0.028799787,-0.028686967
1.6805556,1.0,2.0,-19.066628,-5.884832,-3.159937,-0.67146975,-0.112062775,-0.12479538,-0.02719131,-0.028134167,-0.02609534,-0.027054315,-0.028255047,-0.027989114,-0.02777153,-0.026345158,-0.025023544,-0.025200834,-0.025184717,-0.024056511,-0.024894606,-0.024459444,-0.024145154,-0.02330706,-0.02325065,-0.023395706
1.6550927,1.0,2.0,-18.874586,-5.7826467,-3.1199687,-0.66245145,-0.11091051,-0.12299843,-0.026662689,-0.027605545,-0.025639245,-0.026227525,-0.027508844,-0.027259026,-0.026396757,-0.025816536,-0.02503485,-0.025389427,-0.024986498,-0.024365986,-0.024623862,-0.024357926,-0.026356464,-0.025752068,-0.025752068,-0.026227525
1.6296296,1.0,2.0,-18.548231,-5.7507596,-3.1186812,-0.6616632,-0.10927472,-0.12152381,-0.026504762,-0.027504029,-0.025287911,-0.0256989,-0.027020512,-0.026770696,-0.025489379,-0.025497437,-0.02477216,-0.024965568,-0.024804397,-0.024320878,-0.024377288,-0.024248352,-0.024248352,-0.024610987,-0.024578752,-0.024522342
1.6041665,1.0,2.0,-18.483778,-5.682866,-3.0867712,-0.65555966,-0.10844479,-0.12089534,-0.026242072,-0.02718493,-0.02480764,-0.025129983,-0.026403243,-0.026250131,-0.024791522,-0.025025222,-0.024428885,-0.024340238,-0.024485296,-0.024146833,-0.024138775,-0.02405819,-0.022325587,-0.02197101,-0.02197101,-0.021938775
1.5787036,1.0,2.0,-18.096983,-5.6064,-3.040356,-0.64482677,-0.106647834,-0.11849399,-0.025794037,-0.026769128,-0.024206491,-0.024480484,-0.025761802,-0.025552278,-0.023980848,-0.024440192,-0.024690008,-0.025100997,-0.024077553,-0.023900263,-0.023843853,-0.02373909,-0.0281955,-0.029041655,-0.028985245,-0.029178653
1.5532408,1.0,2.0,-17.985527,-5.596803,-3.022146,-0.6412952,-0.10565674,-0.11818788,-0.025837576,-0.026772374,-0.023903511,-0.024129152,-0.02536212,-0.025200946,-0.023669811,-0.024217796,-0.024129152,-0.023976037,-0.023798747,-0.023685927,-0.023677869,-0.023621459,-0.02187274,-0.02176798,-0.021800213,-0.02171157
1.5277779,1.0,2.0,-17.81363,-5.51005,-2.9418845,-0.6238754,-0.10454478,-0.11659239,-0.025325071,-0.026275987,-0.023350714,-0.023576355,-0.024736794,-0.024591738,-0.02306866,-0.02365694,-0.023914816,-0.024011519,-0.023374889,-0.023350714,-0.023342654,-0.023286246,-0.024390273,-0.023898698,-0.023906758,-0.024277454
1.5023148,1.0,2.0,-17.493988,-5.467875,-2.8938572,-0.612971,-0.10286869,-0.114956595,-0.025159087,-0.026150294,-0.023007436,-0.023200843,-0.024288757,-0.024175934,-0.022725387,-0.023321724,-0.02369242,-0.023716595,-0.023071907,-0.023071907,-0.023096083,-0.023039673,-0.023789123,-0.024111466,-0.024087291,-0.024063116
1.4768519,1.0,2.0,-17.409393,-5.4188423,-2.8321307,-0.60000914,-0.10199847,-0.11436844,-0.024944749,-0.025919843,-0.02268834,-0.022873688,-0.023864897,-0.023752077,-0.02243852,-0.022986507,-0.023187973,-0.022905922,-0.02274475,-0.022793103,-0.022841454,-0.022760868,-0.020802626,-0.020673687,-0.020697864,-0.020657571
1.4513888,1.0,2.0,-17.069607,-5.330374,-2.729305,-0.577274,-0.10036268,-0.1118059,-0.024416126,-0.025407337,-0.022208069,-0.022393415,-0.02329598,-0.023167042,-0.021934075,-0.02249012,-0.023432977,-0.023763381,-0.022377297,-0.022441769,-0.02249012,-0.022441769,-0.027357519,-0.027575102,-0.027526751,-0.027905505
1.4259257,1.0,2.0,-16.904423,-5.305345,-2.6772485,-0.566884,-0.099089526,-0.11137891,-0.024395194,-0.025370289,-0.02205014,-0.022203255,-0.023009114,-0.022904353,-0.02176003,-0.022348309,-0.022767358,-0.022638418,-0.022138784,-0.02222743,-0.022299957,-0.022235489,-0.020929994,-0.020897761,-0.020921936,-0.020857468
1.4004631,1.0,2.0,-16.766104,-5.2288795,-2.581676,-0.54723525,-0.09813874,-0.11018636,-0.023995513,-0.024946429,-0.021690752,-0.021851923,-0.022536907,-0.02245632,-0.021457052,-0.021972803,-0.0223435,-0.022037273,-0.022037273,-0.022021156,-0.022013096,-0.021948628,-0.020328846,-0.019950094,-0.01996621,-0.020046797
1.375,1.0,2.0,-16.379307,-5.16613,-2.4998026,-0.52912956,-0.09638207,-0.10774471,-0.023636121,-0.024611212,-0.021355534,-0.021508649,-0.022121103,-0.022048574,-0.021081543,-0.021589234,-0.022475682,-0.022628793,-0.02183905,-0.021774583,-0.021726232,-0.02166176,-0.02532037,-0.025699124,-0.02566689,-0.025820002
1.375,1.0,2.0,-16.493471,-5.179847,-2.479656,-0.5258718,-0.09658353,-0.10883262,-0.023829527,-0.024764325,-0.021428064,-0.021581175,-0.022169454,-0.022096926,-0.021291066,-0.021702057,-0.02213722,-0.021855168,-0.021025132,-0.02144418,-0.021702057,-0.02166176,-0.01999363,-0.019913044,-0.019953337,-0.019880809
1.4004631,1.0,2.0,-16.71238,-5.20659,-2.430174,-0.51465786,-0.09789698,-0.10950138,-0.023802109,-0.024769139,-0.02157793,-0.021714928,-0.022206502,-0.022174267,-0.021328116,-0.021787455,-0.022496613,-0.022480495,-0.022649728,-0.02221456,-0.022013096,-0.02194057,-0.023568409,-0.02327024,-0.023302473,-0.023608701
1.4259257,1.0,2.0,-16.830551,-5.2693386,-2.4266257,-0.5132171,-0.09896865,-0.11041187,-0.02413732,-0.02512047,-0.02187285,-0.021985672,-0.022485305,-0.022477245,-0.021631094,-0.022082373,-0.022719003,-0.022622302,-0.021743912,-0.022025965,-0.022211313,-0.022138784,-0.022533655,-0.022702888,-0.022694828,-0.02267871
1.4513888,1.0,2.0,-17.150192,-5.32523,-2.3940668,-0.50628966,-0.10052385,-0.11249089,-0.024440303,-0.025375102,-0.022175832,-0.022304771,-0.022731876,-0.022675466,-0.021942133,-0.022385357,-0.022715759,-0.022393415,-0.021402206,-0.022022719,-0.022361182,-0.022353122,-0.020547995,-0.020459352,-0.02047547,-0.020427115
1.4768519,1.0,2.0,-17.254936,-5.3451147,-2.3292737,-0.4914751,-0.10151496,-0.11251496,-0.024356473,-0.025347682,-0.02227735,-0.022398228,-0.022768926,-0.022736693,-0.021971123,-0.022446582,-0.023091272,-0.023107387,-0.02315574,-0.022833396,-0.02268834,-0.022615813,-0.024243651,-0.024243651,-0.024267826,-0.024437059
1.5023148,1.0,2.0,-17.500704,-5.423295,-2.3184726,-0.49054873,-0.102788106,-0.114352204,-0.024820624,-0.02577154,-0.022628684,-0.02276568,-0.023136375,-0.023120258,-0.022403043,-0.022838207,-0.023200843,-0.022999378,-0.022056522,-0.022564214,-0.022773737,-0.022540038,-0.021710001,-0.021685824,-0.021701941,-0.02165359
1.5277779,1.0,2.0,-17.793482,-5.4688993,-2.3157306,-0.4925372,-0.10434331,-0.11602829,-0.02499467,-0.02591335,-0.022883315,-0.022996135,-0.023391007,-0.023358772,-0.022633499,-0.023084778,-0.023254009,-0.022947783,-0.022053277,-0.022649614,-0.021601997,-0.021537527,-0.021029836,-0.020860603,-0.02087672,-0.020925073
1.5532408,1.0,2.0,-17.851215,-5.48364,-2.321047,-0.49349687,-0.10517323,-0.11585088,-0.025015598,-0.026006809,-0.023025122,-0.023146,-0.02350058,-0.02343611,-0.02274307,-0.023178235,-0.023750396,-0.023774572,-0.023363583,-0.023307173,-0.024685197,-0.024636842,-0.025072007,-0.025281532,-0.025200946,-0.025249297
1.5787036,1.0,2.0,-18.150707,-5.568679,-2.3505392,-0.50011474,-0.106647834,-0.11805077,-0.02547975,-0.026398432,-0.023384513,-0.023529567,-0.023884146,-0.02381162,-0.023134694,-0.02357792,-0.023827737,-0.02362627,-0.02363433,-0.022965465,-0.022377186,-0.022369128,-0.022232132,-0.022175722,-0.022216015,-0.022207957
1.6041665,1.0,2.0,-18.42334,-5.593707,-2.3751962,-0.5055324,-0.10828362,-0.11932391,-0.025565147,-0.026483832,-0.023606906,-0.023719728,-0.024042072,-0.024009839,-0.023349032,-0.023776138,-0.023993721,-0.023735845,-0.023808371,-0.023743903,-0.022712402,-0.022639876,-0.022470644,-0.022156358,-0.022156358,-0.022261119
1.6296296,1.0,2.0,-18.47436,-5.6341667,-2.3837361,-0.50700647,-0.108871795,-0.1191868,-0.025674725,-0.026633698,-0.023780951,-0.023942122,-0.02426447,-0.024224177,-0.023515018,-0.02395824,-0.024465933,-0.024546519,-0.02403077,-0.025255678,-0.026641758,-0.02662564,-0.026005127,-0.027052745,-0.026947984,-0.026706226
1.6550927,1.0,2.0,-18.773853,-5.657481,-2.4180636,-0.5146531,-0.110427,-0.12118524,-0.025864888,-0.026751334,-0.024180636,-0.02427734,-0.024623862,-0.024583569,-0.023914704,-0.024325693,-0.024704447,-0.024607744,-0.02427734,-0.023535948,-0.022947669,-0.022931552,-0.023930822,-0.022996023,-0.022955727,-0.023237782
1.6805556,1.0,2.0,-19.00619,-5.6567903,-2.4451385,-0.5205852,-0.11182102,-0.122055456,-0.025813289,-0.02668362,-0.024330504,-0.024443327,-0.024773726,-0.024765668,-0.024064569,-0.024467502,-0.02499131,-0.024910724,-0.02447556,-0.025297537,-0.02527336,-0.025136366,-0.025160542,-0.025724644,-0.025950285,-0.025732704
1.7060187,1.0,2.0,-19.13108,-5.7212543,-2.4665723,-0.5248026,-0.112812124,-0.12292568,-0.026092095,-0.027010776,-0.024585135,-0.024746308,-0.025052533,-0.025036417,-0.024391728,-0.024762426,-0.025229823,-0.025117004,-0.025100887,-0.025882574,-0.0267529,-0.026712608,-0.024971947,-0.024673782,-0.024754368,-0.02514118
1.7314816,1.0,2.0,-19.444006,-5.7908626,-2.5008996,-0.53227776,-0.11436732,-0.1248435,-0.026435368,-0.02729764,-0.02492035,-0.025065405,-0.025371633,-0.025315223,-0.024654416,-0.025057347,-0.025452219,-0.025323281,-0.024195075,-0.023655148,-0.02318775,-0.023179691,-0.0246383,-0.024477126,-0.024525478,-0.024815587
1.7569447,1.0,2.0,-19.595758,-5.795316,-2.5223331,-0.5368381,-0.11560018,-0.12543169,-0.02644824,-0.0273911,-0.025070218,-0.025158864,-0.025513444,-0.02546509,-0.024796225,-0.025239449,-0.025682673,-0.025610147,-0.028124433,-0.02981674,-0.030775715,-0.03063066,-0.025634322,-0.025787435,-0.025731025,-0.025424797
1.7824073,1.0,2.0,-19.794514,-5.892357,-2.5558546,-0.54379886,-0.11663155,-0.12698686,-0.026936566,-0.027831072,-0.025397372,-0.025518253,-0.025856715,-0.025808362,-0.025123382,-0.025550487,-0.025961475,-0.02582448,-0.025808362,-0.026324116,-0.026936566,-0.026904333,-0.025502136,-0.025502136,-0.025518253,-0.025437664
1.8078701,1.0,2.0,-20.154448,-5.9671082,-2.6046872,-0.5547032,-0.11822704,-0.12918675,-0.027360428,-0.028206581,-0.025652,-0.025756765,-0.02613552,-0.02605493,-0.025386067,-0.025829291,-0.026175812,-0.026071047,-0.026167752,-0.025539182,-0.024547972,-0.024475446,-0.02544248,-0.025305482,-0.025402183,-0.025515005
1.8333333,1.0,2.0,-20.252474,-6.0247145,-2.6414325,-0.56234986,-0.11933903,-0.1298958,-0.027582824,-0.028525682,-0.025809929,-0.025946926,-0.026237035,-0.026188683,-0.025576228,-0.025979161,-0.026502969,-0.026414325,-0.030467806,-0.033191614,-0.03491616,-0.034924217,-0.026825314,-0.02720407,-0.027091248,-0.026462676
1.8587961,1.0,2.0,-20.511675,-6.1543326,-2.7257233,-0.58079845,-0.12077334,-0.13225685,-0.028280675,-0.029175181,-0.026193494,-0.026266024,-0.02663672,-0.026556134,-0.025903387,-0.026346609,-0.026757598,-0.026644778,-0.025959797,-0.02581474,-0.025701921,-0.025685804,-0.026249904,-0.026145143,-0.026193494,-0.026257964
1.8842592,1.0,2.0,-20.791023,-6.229085,-2.793091,-0.595132,-0.12224796,-0.13413441,-0.028591717,-0.029526515,-0.026415892,-0.026528714,-0.026867175,-0.026810765,-0.0261419,-0.02655289,-0.026996111,-0.02689135,-0.028503072,-0.02891406,-0.028454721,-0.028285488,-0.02666571,-0.02665765,-0.026681826,-0.026617358
1.8842592,1.0,2.0,-20.636564,-6.2428017,-2.8551424,-0.60764855,-0.12188532,-0.13324796,-0.028648129,-0.029615158,-0.02636754,-0.026440067,-0.026794648,-0.026722118,-0.02607743,-0.026520655,-0.027044464,-0.027012229,-0.02972798,-0.0320408,-0.033910397,-0.03390234,-0.027326515,-0.027560215,-0.027487688,-0.027084757
1.8587961,1.0,2.0,-20.551968,-6.207485,-2.9118772,-0.6205771,-0.12093451,-0.13326418,-0.028675547,-0.029610345,-0.026193494,-0.026298258,-0.026628662,-0.02658031,-0.025927562,-0.026338551,-0.026814008,-0.026652837,-0.025750272,-0.025323167,-0.024863824,-0.024823532,-0.026298258,-0.026080675,-0.026217671,-0.026354669
1.8333333,1.0,2.0,-20.326345,-6.1515946,-2.928319,-0.62356097,-0.11970166,-0.1315881,-0.028227514,-0.029194545,-0.025858281,-0.025971103,-0.026285386,-0.026237035,-0.025608463,-0.026011396,-0.026559379,-0.026502969,-0.030089049,-0.03188612,-0.032659747,-0.03241799,-0.02679308,-0.02691396,-0.0269059,-0.026551321
1.8078701,1.0,2.0,-20.053713,-6.1059904,-2.9794126,-0.63443196,-0.118106164,-0.13027465,-0.028190466,-0.029149437,-0.02566006,-0.025756765,-0.026095226,-0.026038814,-0.025337715,-0.025797058,-0.026312806,-0.026264455,-0.026683504,-0.027497422,-0.028206581,-0.02821464,-0.02629669,-0.02624028,-0.02628863,-0.026175812
1.7824073,1.0,2.0,-19.955687,-6.0672455,-3.0079424,-0.64084506,-0.11723594,-0.12992826,-0.02803254,-0.02895122,-0.025429606,-0.025558546,-0.025856715,-0.025816422,-0.025171733,-0.02559078,-0.026050119,-0.025921183,-0.025558546,-0.025099207,-0.02426917,-0.02418858,-0.025566604,-0.025349021,-0.025453782,-0.025655247
1.7569447,1.0,2.0,-19.629335,-5.9907804,-3.0082674,-0.6398855,-0.11580165,-0.12744634,-0.027528096,-0.028519304,-0.025070218,-0.025191097,-0.025497327,-0.025457032,-0.024820402,-0.025239449,-0.025859961,-0.02581161,-0.030066557,-0.032621134,-0.03414421,-0.034128096,-0.026367655,-0.02657718,-0.026561063,-0.026037252
1.7314816,1.0,2.0,-19.470867,-5.962322,-3.0448556,-0.648356,-0.11444791,-0.12693875,-0.027523281,-0.028490314,-0.02492035,-0.025049288,-0.025371633,-0.025307164,-0.024662476,-0.02509764,-0.025669802,-0.025516687,-0.0246383,-0.024525478,-0.024372365,-0.024356248,-0.025347456,-0.02509764,-0.025218518,-0.02533134
1.7060187,1.0,2.0,-19.319115,-5.887571,-3.0330923,-0.64516735,-0.11333593,-0.12586707,-0.02716389,-0.028130922,-0.024673782,-0.024754368,-0.02508477,-0.025052533,-0.024399785,-0.024810776,-0.025382938,-0.025270116,-0.026777077,-0.027236419,-0.02699466,-0.026777077,-0.025165355,-0.025076712,-0.02514118,-0.025117004
